number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
4481,2022-07-09 20:43,"Some details were sacrificed to the word count limit. @DrJayVarma explained that studies from previous outbreaks showed that #monkeypox virus is detectable in blood &amp; the oropharynx (throat), possibly even before the onset of rash.",Twitter Web App,TRUE,FALSE,"Medical journalist; science editor for @POZmagazine/@Hepatitismag/@CancerHealthmag; Bay Area Reporter (@eBARnews), @aidsmap/@infohep; research beagle adopter",2009-03-21 21:54,1,1,9,0,12738,6361,26383,351,San Francisco/St. Pete,0,9
4108,2022-07-09 19:30,"Some of y'all R ignant as Fuxk. U can still catch monkey pox with protected sex idiots. if u don't wanna catch it I advise u not to sleep in anyways bed or people sleep on urs, no kind of body contact (wrestling, cuddling etc) know what ur talking about b4 u talk sideways. Mgmt",Twitter for iPhone,FALSE,TRUE,(18+Sensitive content). _URL_ IG scorpioman82.. Only here to make content..,2009-04-06 1:10,4,0,35,2,79338,474,4570,226,Atlanta GA,0,9
4901,2022-07-09 22:05,Someone come give me monkeypox,Twitter for iPhone,FALSE,FALSE,my catchphrase is smdhap (shaking my damn head and pussy),2013-06-17 18:58,0,2,9,0,1159,466,9532,1,six flags,0,9
4030,2022-07-09 19:13,Someone that doesn't believe it's monkey pox _URL_,Twitter for iPhone,FALSE,FALSE,Just a butterfly trying to find her way home •• A.E.B:baby_angel::blue_heart:,2011-02-21 4:18,0,0,1,1,1158,715,83681,4,Far Far Away..,0,9
2798,2022-07-09 14:48,"Sometimes I wonder how different things would be if the Murder Hornets and Monkey Pox had the same publicist as Corona 19, or the Dead Fetuses.  It'd be a fuck of alot more fun, that's for sure.",Twitter Web App,FALSE,FALSE,"Artist, servant, warrior, sage My friends say I'm hard to kill. #fuckcancer",2021-03-12 3:40,0,0,0,0,102,460,4274,1,Bigfoot's backyard,0,9
3303,2022-07-09 16:38,Soooo Covid was one thing but I just seen a video of someone with Monkeypox in London and bruh I don't want anyone touching me,Twitter for iPhone,FALSE,TRUE,"Twitter, the place where I think out a loud!",2009-03-31 21:02,0,0,0,0,1017,668,21920,10,"Kingston, Jamaica",0,9
5093,2022-07-09 22:43,Sounds like something someone with monkeypox would say :thinking_face: _URL_,Twitter for iPhone,FALSE,TRUE,:medical_symbol:. _ . :person_lifting_weights_medium-dark_skin_tone:,2020-07-02 22:06,0,0,6,0,460,387,11191,3,:St._Lucia:,0,9
4063,2022-07-09 19:21,"Soy sauce chicken or SEE YAO GAI if you wanna shout , this would cure monkeypox _URL_",Twitter for iPhone,FALSE,FALSE,I USED TO TOUCH UP RUSTY FLANGES FOR A LIVING ...LFC....JFT97.. Scouse niet Engels ...Europese...cooking nonce ….I:star::star::star::star::star::star: *19 :Palestinian_Territories:,2009-02-22 23:01,0,2,19,0,1503,1298,90225,13,libpool,0,9
2614,2022-07-09 14:02,"spain took back the lead in a big way this week with a whopping 838 new monkeypox cases confirmed! the uk is holding second place with germany not far behind. the us, france, and portugal finish up the top six _URL_ _URL_",Twitter Web App,FALSE,TRUE,it's 2020 two and there's a new pandemic in town #monkeypox - follow official $MPOX account @MonkeyPoxBSC,2022-05-22 16:30,0,1,2,0,71,13,1109,0,a town near you,0,9
5464,2022-07-09 23:51,spare monkeypox vaccine :palms_up_together_light_skin_tone::palms_up_together_light_skin_tone:,Twitter for iPhone,FALSE,TRUE,yale. epidemiologist in training. queer + trans studies. i somehow also DJ. he/they/she.,2019-12-12 22:44,0,0,2,0,279,608,2691,0,Stolen Mohegan Land,0,9
4091,2022-07-09 19:27,Struggles of Fire island 2022 is having to dodge both shark attacks and monkey pox _URL_,Twitter for iPhone,FALSE,TRUE,Travel.,2013-04-09 3:17,0,1,8,0,510,559,784,0,None,0,9
3411,2022-07-09 17:00,SUTTON: We've had enough of the pandemic and COVID and all the precautions that come with it.  If we do the right things and keep monkeypox at bay we'll be closer to getting out of one pandemic without starting another. _URL_,SocialNewsDesk,TRUE,TRUE,Latest news and updates from the Pulitzer Prize-winning newsroom of _URL_ & The Times-Picayune | New Orleans Advocate.,2008-03-21 18:03,1,5,8,2,294733,1590,354496,3155,"New Orleans, LA",0,9
3412,2022-07-09 17:00,SUTTON: We've had enough of the pandemic and COVID and all the precautions that come with it.  If we do the right things and keep monkeypox at bay we'll be closer to getting out of one pandemic without starting another. _URL_,SocialNewsDesk,TRUE,TRUE,"The Advocate, a 2019 Pulitzer Prize winner for local reporting, has served Baton Rouge and LA for more than a century. A top source for news, sports, much more.",2007-04-10 4:37,0,2,0,0,111812,480,122479,1124,"Baton Rouge, LA",0,9
3413,2022-07-09 17:00,SUTTON: We've had enough of the pandemic and COVID and all the precautions that come with it.  If we do the right things and keep monkeypox at bay we'll be closer to getting out of one pandemic without starting another. _URL_,SocialNewsDesk,TRUE,TRUE,"The Acadiana Advocate, a 2019 Pulitzer Prize winner for local reporting, is a top source for news, sports, much more. _URL_",2013-12-04 20:51,0,0,0,0,5856,153,30215,113,"Lafayette, Louisiana",0,9
2945,2022-07-09 15:21,"Take for example the WHO wanting to rename Monkey Pox. Is the name truly racist, or is the WHO jumping to conclusions? Are they being racist in creating this connection between a word being used as a racial slur and a word denoting the discovery of the virus.",Twitter for iPhone,FALSE,FALSE,"I was unwilling to subject loved ones to ADHD-fueled ramblings, thus I made a Twitter. I think stupid things are cool, but I'm self-aware enough to hide it.",2021-07-16 4:07,0,1,0,0,1,36,27,0,None,0,9
4373,2022-07-09 20:20,Talked to a healthcare contact I have in Cali. The Monkey Pox is 99% in the gay and trans community but it's about to cross over. They are doing contact tracing on a man that routinely has sex with married men.  The bi's are going to jump this shit into the straight population.,Twitter Web App,FALSE,TRUE,I write and I know things.,2022-04-25 19:38,1,0,2,0,766,1045,567,0,"Atlanta, GA",0,9
4312,2022-07-09 20:06,technically didn't need the monkeypox vaccine as i'm already a furry lil ape but a simian can never be too sure :gorilla:,Twitter for iPhone,FALSE,FALSE,there's nothing more erotic than concealing ur authentic self,2014-08-23 2:40,0,2,22,0,3146,1358,20716,12,"Brooklyn, NY",0,9
4371,2022-07-09 20:20,Tell me you don't actually know how monkeypox spreads without telling me you don't actually know how monkeypox spreads. _URL_,Twitter Web App,FALSE,TRUE,"Senior Web Developer with a bunch of asinine tattoos | ADHD | X-Men fanatic | Cat wrangler | Poz, Agender, Bisexual & Queer | Hella Left",2011-01-21 0:01,5,1,37,0,2390,596,28206,9,"Oakland, CA",0,9
4853,2022-07-09 21:57,"Testing costs $95. If you suspect that you have Monkeypox and haven't been able to get tested due to limited local resources or not fitting PH's conception of who is likely to get Monkeypox and how it presents, this may be the best option yet. _URL_",TweetDeck,FALSE,FALSE,Cryogenic Systems Failure Detected,2009-04-27 0:23,0,0,0,0,529,1385,32529,46,The Vault,0,9
3642,2022-07-09 17:49,Testing for Monkeypox? _URL_,Twitter for Android,FALSE,FALSE,"Pro Europe, Anti EU. Born in England, childhood in US, adulthood in Oxfordshire. Of a time when boys were boys & girls were girls. Dallas Cowboys, F1, Forest.",2018-11-14 21:13,0,0,1,0,3206,4962,20991,1,Oxfordshire,0,9
3526,2022-07-09 17:20,Thank you @tlrd for proactively and extensively sharing information on the #monkeypox issue taking hold in our community! _URL_,TweetDeck,TRUE,TRUE,"Gay sports writer @Outsports @SBNation. Co-author, My Life On The Line. Learning how to DJ house music. Look out!",2011-02-08 0:30,1,0,2,0,10805,1829,30519,249,Los Angeles,0,9
4210,2022-07-09 19:49,"Thankfully, after the war ravaged the entire world and the Monkeypox came, the participants who flew to the island in the South Pacific, where the infamous FYRE Festival II was held, were somehow ""safe"". 3/:fire:",Twitter for iPhone,FALSE,TRUE,:eye::OK_hand:Artist | Crypto Founder | Graphic Designer | Blockchain Consultant | Smart Contract Developer | $HEX | #PulseChain | #PulseX | #Zeitanon | #BoredestApe:red_triangle_pointed_up::skull_and_crossbones:,2020-10-27 4:02,0,1,2,0,2811,308,6522,20,USA,0,9
5358,2022-07-09 23:32,Thanks for sharing. #MonkeyPox direct experience :backhand_index_pointing_down_dark_skin_tone: _URL_,Twitter for iPhone,FALSE,TRUE,Black Leftist. Queer. Writer. Socialist. Christian. Director of Organizing @VOCALNEWYORK Inquiries: jawanza@vocal-ny.org |,2008-11-15 21:29,0,0,2,0,11042,7368,22091,57,"New York, USA",0,9
4378,2022-07-09 20:21,"Thanks to @nycHealthy for running a tight ship today for the Monkeypox vaccine in Central Harlem. Well staffed, no wait, and such helpful and friendly staff answering everyone's questions. :clapping_hands_light_skin_tone::clapping_hands_light_skin_tone: @ebottcher",Twitter for iPhone,FALSE,FALSE,New Yorker :Statue_of_Liberty: / Britney & Gaga Stan :musical_notes: / Avid Concertgoer :admission_tickets:,2010-07-11 23:47,1,0,6,0,265,1005,3926,2,"New York, NY",0,9
4999,2022-07-09 22:27,"That ""Monkeypox"" patient was a threat to National Security. He should have been treated as a terrorist.  Until we get to that level things like this will never stop. Selfishly put the Homeland at risk! _URL_",Twitter for Android,FALSE,TRUE,Entrepreneur | Development Activist | Farmer | Educator | Philanthropists | Labourite,2013-08-15 3:25,0,0,4,0,234,117,2764,2,Jamaica,0,9
5223,2022-07-09 23:09,that guys testimony on monkey pox is absolutely horrifying. all the best to him.  inflicted a lil fear tbh. just as i was getting comfortable being out and about — i'm staying home.,Twitter for iPhone,FALSE,TRUE,i laugh my way through anal so i don't cry.,2009-05-06 21:42,0,1,2,0,1831,698,151888,18,"Atlanta, GA",0,9
3398,2022-07-09 16:58,That monkey pox shit boutta have me inside fr,Twitter for iPhone,FALSE,FALSE,A'layla J :growing_heart: #PEEWEESTRONG :green_heart:,2017-09-14 11:47,0,0,0,1,1542,1067,48678,0,None,0,9
2467,2022-07-09 13:26,That monkey pox shit weird bro,Twitter for iPhone,FALSE,FALSE,"I like music, food , and shoes . I don't like flaws, fraud, or dumb bitches…",2012-12-06 7:12,0,0,0,0,2632,505,92720,1,None,0,9
5251,2022-07-09 23:14,That monkey pox thread sounds like a nightmare.,Twitter for iPhone,FALSE,FALSE,Servicenow|Salesforce|Gainsight Sys Admin #BlackWomenInTech #BlackInTech #WomenInTech,2009-05-09 21:48,0,3,1,0,474,448,48999,8,None,0,9
2909,2022-07-09 15:13,That monkeypox pandemic was absolutely terrifying. Glad you all made it! :folded_hands_medium-dark_skin_tone:,Twitter for Android,TRUE,TRUE,Rapper. Author. Podcaster. Speaker. Coach. :flexed_biceps_medium-dark_skin_tone: 'Strong Advice' eBook _URL_ | Get my new children's book at _URL_,2009-07-16 20:44,1202,550,14561,73,835730,3606,131065,2202,Global,0,9
3586,2022-07-09 17:34,That monkeypox pandemic was absolutely terrifying. Glad you all made it! :folded_hands_medium-dark_skin_tone: @ZubyMusic,Twitter Web App,FALSE,FALSE,I was born and then I went to a lot of places and I saw a lot of things. That's it so far.,2010-06-19 23:11,0,0,1,0,684,459,10324,41,The Republic of Texas,0,9
4054,2022-07-09 19:19,That young man heard he had monkeypox and said _URL_,Twitter for iPhone,FALSE,FALSE,i have heard that i am mental,2020-01-01 5:54,14,0,67,3,7574,429,63737,9,None,0,9
3756,2022-07-09 18:14,"The 'news' needs to be prohibited from using percentages to describe a 'possible uptick' in #Monkeypox cases - potential cases - ugh, enough already - up 67% - uh, okay, use actual numbers, please - lol! These bastardos, anything to drum up a new scare tactic @ZubyMusic :thinking_face::see-no-evil_monkey::hear-no-evil_monkey::speak-no-evil_monkey: _URL_",Twitter Web App,FALSE,TRUE,#EducationSpecialist #SpecialEdTeacher #Writer #Builder #Blog #GreatMom #YangGang _URL_ _URL_,2012-09-19 0:20,0,0,0,0,20358,21744,556265,341,None,0,9
3558,2022-07-09 17:28,"The @lapublichealth response to Monkeypox is unacceptable. Only 6000 doses, appts only available if *they* contact you about exposure, an open-ended statement that more doses and appts will be available by the end of the month. It's been almost 2 MONTHS since the first US case.",Twitter for iPhone,FALSE,TRUE,queer wedding and editorial photographer | he/him :rainbow: unapologetically gay and loud,2013-02-28 2:57,2,0,21,0,36904,2266,24012,35,"Los Angeles, CA",0,9
4278,2022-07-09 20:00,The #MonkeyPox Patient: _URL_,Twitter for iPhone,FALSE,TRUE,..::Everybody Hates Kriz! FAME: The Worse Drug Known To Man,2009-04-14 23:25,0,0,0,0,268,494,4657,2,Portmore Jamaica,0,9
4076,2022-07-09 19:23,the 2018 slowdown and then shock into recession in early 2020 was blamed on COVID. question remains who will central planners blame for the current downturn -- can't keep blaming putin and monkeypox. _URL_,Twitter Web App,FALSE,FALSE,Quantitative Easing L.L.C. | Global Macro,2013-02-05 21:29,1,0,8,0,28755,2486,128754,922,Baltimore Desk,0,9
4442,2022-07-09 20:34,"The amount of sympathy I have for fellow gays who get monkeypox, after reading what they did to acquire it is at 0.  Use your brains, guys! I know you have one!!!",TweetDeck,FALSE,FALSE,"WarrenLib|ITPro|CityBoy|Techie|Law|Politics|:globe_showing_Americas:Traveler|4-H Alum|#FlyTheW|Warriors|Packers|Badgers|SFGiants|:mobile_phone::watch:|Single| :prohibited::video_game:ers :prohibited:GOP or ""open"" gays|",2008-04-26 6:57,0,0,0,0,650,2416,26926,8,East Side Milwaukee,0,9
4532,2022-07-09 20:53,The article mentioned how $SIGA antiviral used to treat a patient #monkeypox _URL_,Twitter for iPhone,FALSE,TRUE,Christ Follower| Financial Analyst | Value Investor |Data Junkie|Runner| No Investment Advice|,2015-09-26 1:37,0,4,8,0,209,116,895,8,Washington D.C Area,0,9
4975,2022-07-09 22:19,The best #MonkeyPox vaccine for you to get is the first one available to you.,Twitter for Android,FALSE,FALSE,"Staying home, saving lives. We're all in this together. #GetTheShots #WearAMask (vaxxed/masked/safe) :syringe::face_with_medical_mask:",2021-09-17 17:10,22,74,441,4,26592,304,23073,30,"Triple Masked, Triple Vaxxed.",0,9
2496,2022-07-09 13:34,"The best bin for trends is hard to know. We don't report new diagnoses of obesity by day, but we need to look over years or decades. Monkeypox has a longer incubation than SARS-2, so we need a wider bin to visualize trends. _URL_",Twitter Web App,FALSE,TRUE,"Preventive Medicine physician; #Covid19, precision medicine, biotech, health security, human extinction risk; all opinions my own",2012-03-16 3:15,0,0,1,0,5642,5948,13868,214,Alabama,0,9
3930,2022-07-09 18:56,The bf and I are staying in a hotel for the next two nights and the bed in our room could fit an entire NYC monkey pox vaccine line in it. _URL_,Twitter for iPhone,FALSE,FALSE,Non Binary (He/She/They) | INFJ | Virgo | WI :right_arrow: CA | Drag Race and Will & Grace enthusiast | my brain never turns off,2016-03-20 23:30,0,0,10,0,4413,1058,7162,10,"Los Angeles, CA",0,9
4183,2022-07-09 19:43,"The CEO told me that the saliva test boats a 100% accuracy identifying both the presence and absence of #monkeypox. He hasn't answered my questions about the confidence interval of those figures, which is the statistical estimate of the range in which the true accuracy lies.",Twitter Web App,TRUE,TRUE,"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",2013-08-13 6:16,1,2,10,0,6389,1346,23156,122,New York City,0,9
5189,2022-07-09 23:02,The company's CEO and a supporter of his have subjected me to a wave of Trumpian attacks all day today as I've sought answers to the validity of their #monkeypox test. What I want to know is the confidence interval of the specificity and sensitivity of their test.,Twitter Web App,TRUE,TRUE,"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",2013-08-13 6:16,1,2,14,0,6389,1346,23156,122,New York City,0,9
4808,2022-07-09 21:47,the fact that i didn't know what monkeypox even was until bob and monet's podcast and now the US is suddenly losing the fight against it… what's happening?,Twitter for iPhone,FALSE,FALSE,team monét for the very fact that she deserves to win the season,2019-11-06 4:28,0,0,4,0,110,169,3389,0,None,0,9
